_id_x,lat,long,id_x,nombre,codigo,redesid,_id_y,city,date,estacionesid,fecha,hora,id_y,parametro,state,validoorig,valororig
5cccf5bee2705c19328205d0,25.777222222222,-100.18833333333,146,Apodaca,NE2,72,5ccceb6be2705c1932474fcd,Monterrey,2018-01-30T00:00:00.000Z,146,2018-01-30,0,146TMP18013000,TMP,Nuevo León,1,14.58
5cccf5bee2705c19328205d3,16.699340277778,-96.866455,160,CEDART,CED,73,5ccceb7ce2705c1932492954,Oaxaca,2018-01-30T00:00:00.000Z,160,2018-01-30,0,160TMP18013000,TMP,Oaxaca,1,12.2
5cccf5bee2705c19328205dd,22.15125,-100.99611111111,171,Industriales Potosinos Asociados,IPAC,79,5ccceb91e2705c19324b8e5f,San Luis Potosí Estatal,2018-01-30T00:00:00.000Z,171,2018-01-30,0,171TMP18013000,TMP,San Luis Potosí,1,7.4063
5cccf5bee2705c19328205de,22.13175,-100.97691666667,172,DIF,DIF,79,5ccceb94e2705c19324bdaf8,San Luis Potosí Estatal,2018-01-30T00:00:00.000Z,172,2018-01-30,0,172TMP18013000,TMP,San Luis Potosí,1,3.4714
5cccf5bee2705c19328205df,22.174222222222,-100.99308333333,174,Biblioteca,BIB,79,5ccceb9ce2705c19324cd8ac,San Luis Potosí Estatal,2018-01-30T00:00:00.000Z,174,2018-01-30,0,174TMP18013000,TMP,San Luis Potosí,1,6.9003
5cccf5bee2705c19328205e6,31.293111111111,-110.95230555556,187,Instituto Tecnológico de Nogales,TEC,88,5ccceb9ee2705c19324d1b3f,Nogales,2018-01-30T00:00:00.000Z,187,2018-01-30,0,187TMP18013000,TMP,Sonora,1,14.6194444444445
5cccf5bee2705c19328205e9,19.317583333333,-98.237305555556,220,Palacio de Gobierno,PGO,107,5ccceba6e2705c19324df4c5,Tlaxcala,2018-01-30T00:00:00.000Z,220,2018-01-30,0,220TMP18013000,TMP,Tlaxcala,1,4.8
5cccf5bee2705c19328205eb,19.530094444444,-96.881880555556,235,STPS,STP,115,5cccebb0e2705c19324f5700,Xalapa,2018-01-30T00:00:00.000Z,235,2018-01-30,0,235TMP18013000,TMP,Veracruz,1,10.3
5cccf5bee2705c19328205ec,20.973272222222,-89.624811111111,236,SEDUMA01,CEN,116,5cccebb5e2705c19324fee54,Mérida,2018-01-30T00:00:00.000Z,236,2018-01-30,0,236TMP18013000,TMP,Yucatán,1,21.9302845
5cccf5bee2705c19328205ee,19.154286111111,-99.162777777778,241,Ajusco,AJU,119,5cccebbae2705c193250a1b5,Valle de México,2018-01-30T00:00:00.000Z,241,2018-01-30,0,241TMP18013000,TMP,Ciudad de México,1,6.3
5cccf5bee2705c19328205ef,19.272222222222,-99.207777777778,242,Ajusco Medio,AJM,119,5cccebc0e2705c193251646a,Valle de México,2018-01-30T00:00:00.000Z,242,2018-01-30,0,242TMP18013000,TMP,Ciudad de México,1,3.7
5cccf5bee2705c19328205f2,19.326388888889,-99.176111111111,245,Centro de Ciencias de la Atmósfera,CCA,119,5cccebd0e2705c1932530ae5,Valle de México,2018-01-30T00:00:00.000Z,245,2018-01-30,0,245TMP18013000,TMP,Ciudad de México,1,-99
5cccf5bee2705c19328205f5,19.365555555556,-99.291944444444,248,Cuajimalpa,CUA,119,5cccebd7e2705c193253e8ce,Valle de México,2018-01-30T00:00:00.000Z,248,2018-01-30,0,248TMP18013000,TMP,Ciudad de México,1,7.8
5cccf5bee2705c19328205f6,19.722222222222,-99.198611111111,249,Cuautitlán,CUT,119,5cccebdce2705c1932547abf,Valle de México,2018-01-30T00:00:00.000Z,249,2018-01-30,0,249TMP18013000,TMP,Ciudad de México,1,10.9
5cccf5bee2705c19328205f7,19.4825,-99.243611111111,250,FES Acatlán,FAC,119,5cccebe2e2705c1932551456,Valle de México,2018-01-30T00:00:00.000Z,250,2018-01-30,0,250TMP18013000,TMP,Ciudad de México,1,11.2
5cccf5bee2705c19328205f8,19.411666666667,-99.152222222222,251,Hospital General de México,HGM,119,5cccebe9e2705c193255cb63,Valle de México,2018-01-30T00:00:00.000Z,251,2018-01-30,0,251TMP18013000,TMP,Ciudad de México,1,11.9
5cccf5bee2705c19328205fc,19.424722222222,-99.119722222222,256,Merced,MER,119,5cccebfae2705c193257cb32,Valle de México,2018-01-30T00:00:00.000Z,256,2018-01-30,0,256TMP18013000,TMP,Ciudad de México,1,11.7
5cccf5bee2705c19328205fd,19.460416666667,-98.902861111111,257,Montecillo,MON,119,5cccebffe2705c1932585546,Valle de México,2018-01-30T00:00:00.000Z,257,2018-01-30,0,257TMP18013000,TMP,Ciudad de México,1,11.9
5cccf5bee2705c19328205fe,19.393888888889,-99.028333333333,258,Nezahualcóyotl,NEZ,119,5cccec05e2705c193258f4fd,Valle de México,2018-01-30T00:00:00.000Z,258,2018-01-30,0,258TMP18013000,TMP,Ciudad de México,1,10.1
5cccf5bee2705c1932820600,19.533055555556,-99.030555555556,260,San Agustín,SAG,119,5cccec11e2705c19325a3e71,Valle de México,2018-01-30T00:00:00.000Z,260,2018-01-30,0,260TMP18013000,TMP,Ciudad de México,1,13.9
5cccf5bee2705c1932820602,19.404,-99.202722222222,263,Miguel Hidalgo,MGH,119,5cccec1ee2705c19325baf9f,Valle de México,2018-01-30T00:00:00.000Z,263,2018-01-30,0,263TMP18013000,TMP,Ciudad de México,1,5.3
5cccf5bee2705c1932820603,19.246666666667,-99.010833333333,265,Tlahuac,TAH,119,5cccec22e2705c19325c268c,Valle de México,2018-01-30T00:00:00.000Z,265,2018-01-30,0,265TMP18013000,TMP,Ciudad de México,1,11.7
5cccf5bee2705c1932820604,19.529166666667,-99.204722222222,266,Tlalnepantla,TLA,119,5cccec28e2705c19325cdec1,Valle de México,2018-01-30T00:00:00.000Z,266,2018-01-30,0,266TMP18013000,TMP,Ciudad de México,1,10.9
5cccf5bee2705c1932820606,19.360833333333,-99.073888888889,268,UAM Iztapalapa,UIZ,119,5cccec34e2705c19325e0a6a,Valle de México,2018-01-30T00:00:00.000Z,268,2018-01-30,0,268TMP18013000,TMP,Ciudad de México,1,11.8
5cccf5bee2705c1932820607,19.304444444444,-99.103888888889,269,UAM Xochimilco,UAX,119,5cccec39e2705c19325eae3c,Valle de México,2018-01-30T00:00:00.000Z,269,2018-01-30,0,269TMP18013000,TMP,Ciudad de México,1,12.9
5cccf5bee2705c1932820608,19.6575,-99.096666666667,270,Villa de las Flores,VIF,119,5cccec3ee2705c19325f542a,Valle de México,2018-01-30T00:00:00.000Z,270,2018-01-30,0,270TMP18013000,TMP,Ciudad de México,1,11.5
5cccf5bee2705c1932820609,19.526111111111,-99.0825,271,Xalostoc,XAL,119,5cccec44e2705c1932601342,Valle de México,2018-01-30T00:00:00.000Z,271,2018-01-30,0,271TMP18013000,TMP,Ciudad de México,1,11.1
5cccf5bee2705c193282060a,20.508972222222,-97.446986111111,291,Universidad Veracruzana,PR-03,120,5cccec4be2705c193260eedf,Poza Rica,2018-01-30T00:00:00.000Z,291,2018-01-30,0,291TMP18013000,TMP,Veracruz,1,16.6
5cccf5bee2705c193282060b,20.08525,-98.366638888889,292,Tulancingo,TLN,121,5cccec53e2705c193261ce8d,Tulancingo,2018-01-30T00:00:00.000Z,292,2018-01-30,0,292TMP18013000,TMP,Hidalgo,1,3.14308986425926
5cccf5bee2705c193282060e,17.094666666667,-96.752166666667,297,Casa Hogar,CHO,73,5cccec57e2705c1932625103,Oaxaca,2018-01-30T00:00:00.000Z,297,2018-01-30,0,297TMP18013000,TMP,Oaxaca,1,11.9
5cccf5bee2705c193282060f,19.199166666667,-99.010833333333,299,Milpa Alta,MPA,119,5cccec5ae2705c193262b2b4,Valle de México,2018-01-30T00:00:00.000Z,299,2018-01-30,0,299TMP18013000,TMP,Ciudad de México,1,2.8
5cccf5bee2705c1932820610,19.371666666667,-99.159166666667,300,Benito Juárez,BJU,119,5cccec60e2705c1932634a67,Valle de México,2018-01-30T00:00:00.000Z,300,2018-01-30,0,300TMP18013000,TMP,Ciudad de México,1,5.6
5cccf5bee2705c1932820613,21.903,-102.28461111111,303,Instituto Educativo,IED,30,5cccec6ae2705c193264902f,Aguascalientes,2018-01-30T00:00:00.000Z,303,2018-01-30,0,303TMP18013000,TMP,Aguascalientes,1,598.03
5cccf5bee2705c1932820614,25.421472222222,-100.99686111111,304,Finanzas,FIN,123,5cccec71e2705c1932654fd0,Saltillo,2018-01-30T00:00:00.000Z,304,2018-01-30,0,304TMP18013000,TMP,Coahuila,1,7.6079
5cccf5bee2705c1932820615,26.908194444444,-101.427,305,Jurisdicción Sanitaria,JUR,124,5cccec76e2705c19326614a7,Monclova,2018-01-30T00:00:00.000Z,305,2018-01-30,0,305TMP18013000,TMP,Coahuila,1,12.294
5cccf5bee2705c1932820616,28.707666666667,-100.5265,306,Centro de Rehabilitación DIF,DIF,125,5cccec7de2705c193266eda2,Piedras Negras,2018-01-30T00:00:00.000Z,306,2018-01-30,0,306TMP18013000,TMP,Coahuila,1,12.224
5cccf5bee2705c193282061d,20.914755555556,-100.74380555556,352,Presidencia Municipal,PRE-SMA,130,5cccec8be2705c1932687d78,San Miguel de Allende,2018-01-30T00:00:00.000Z,352,2018-01-30,0,352TMP18013000,TMP,Guanajuato,1,6.6356
5cccf5bee2705c193282061e,20.425277777778,-101.19805555556,356,Presidencia Municipal,ABA,134,5cccec8de2705c193268b803,Abasolo,2018-01-30T00:00:00.000Z,356,2018-01-30,0,356TMP18013000,TMP,Guanajuato,1,8.9892
5cccf5bee2705c193282061f,21.295861111111,-100.52330555556,358,Presidencia Municipal,SLP,136,5cccec8ee2705c193268f115,San Luis de la Paz,2018-01-30T00:00:00.000Z,358,2018-01-30,0,358TMP18013000,TMP,Guanajuato,1,3.9163
5cccf5bee2705c1932820620,21.017583333333,-101.25736111111,359,Universidad Gto Sede Belen,UG-B,137,5cccec90e2705c1932692c65,Guanajuato,2018-01-30T00:00:00.000Z,359,2018-01-30,0,359TMP18013000,TMP,Guanajuato,1,5.7
5cccf5bee2705c1932820632,25.73,-100.30972222222,425,Universidad,N2,72,5ccceca7e2705c19326c0ac7,Monterrey,2018-01-30T00:00:00.000Z,425,2018-01-30,0,425TMP18013000,TMP,Nuevo León,1,13.83
